,Unnamed: 0,code_p,Inventory value,Inventory,Total orders,total 23,AV23,multiplier,Minimum stock,purchase_r,name_p_BRI,name_p_BRIS,name_p_COB TUBE,name_p_COSTA,name_p_Cob magnet,name_p_Deep SMD,name_p_JIMI,name_p_MINI B,name_p_MINI C,name_p_PATENT,name_p_SELINE,name_p_STEPS,name_p_TORRES,color_p_B,color_p_G,color_p_W,color_p_WG,color_p_b,color_p_g,color_p_w,Month,Value
586,586,15910,13690,185,0,52,1,5,6,179,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,Novermber,2
587,587,15910,13690,185,0,52,1,5,6,179,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,December,3
588,588,15387,2308,923,0,54,3,5,17,906,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,January,22
589,589,15387,2308,923,0,54,3,5,17,906,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,February,10
590,590,15387,2308,923,0,54,3,5,17,906,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,March,3
591,591,15387,2308,923,0,54,3,5,17,906,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,April,0
592,592,15387,2308,923,0,54,3,5,17,906,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,May,2
593,593,15387,2308,923,0,54,3,5,17,906,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,June,0
594,594,15387,2308,923,0,54,3,5,17,906,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,July,0
595,595,15387,2308,923,0,54,3,5,17,906,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,August,2
596,596,15387,2308,923,0,54,3,5,17,906,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,September,10
597,597,15387,2308,923,0,54,3,5,17,906,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,October,5
598,598,15387,2308,923,0,54,3,5,17,906,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Novermber,0
599,599,15387,2308,923,0,54,3,5,17,906,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,December,0
600,600,15909,15170,205,0,10,1,5,3,202,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,January,1
601,601,15909,15170,205,0,10,1,5,3,202,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,February,4
602,602,15909,15170,205,0,10,1,5,3,202,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,March,0
603,603,15909,15170,205,0,10,1,5,3,202,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,April,0
604,604,15909,15170,205,0,10,1,5,3,202,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,May,1
605,605,15909,15170,205,0,10,1,5,3,202,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,June,1
606,606,15909,15170,205,0,10,1,5,3,202,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,July,0
607,607,15909,15170,205,0,10,1,5,3,202,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,August,0
608,608,15909,15170,205,0,10,1,5,3,202,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,September,2
609,609,15909,15170,205,0,10,1,5,3,202,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,October,1
610,610,15909,15170,205,0,10,1,5,3,202,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,Novermber,0
611,611,15909,15170,205,0,10,1,5,3,202,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,December,0
612,612,15386,2215,886,0,78,2,5,12,874,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,January,33
613,613,15386,2215,886,0,78,2,5,12,874,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,February,10
614,614,15386,2215,886,0,78,2,5,12,874,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,March,6
615,615,15386,2215,886,0,78,2,5,12,874,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,April,0
616,616,15386,2215,886,0,78,2,5,12,874,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,May,5
617,617,15386,2215,886,0,78,2,5,12,874,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,June,12
618,618,15386,2215,886,0,78,2,5,12,874,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,July,0
619,619,15386,2215,886,0,78,2,5,12,874,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,August,0
620,620,15386,2215,886,0,78,2,5,12,874,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,September,4
621,621,15386,2215,886,0,78,2,5,12,874,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,October,0
622,622,15386,2215,886,0,78,2,5,12,874,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Novermber,8
623,623,15386,2215,886,0,78,2,5,12,874,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,December,0
624,624,15912,10660,20,0,15,0,5,0,20,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,January,0
625,625,15912,10660,20,0,15,0,5,0,20,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,February,1
626,626,15912,10660,20,0,15,0,5,0,20,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,March,0
627,627,15912,10660,20,0,15,0,5,0,20,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,April,0
628,628,15912,10660,20,0,15,0,5,0,20,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,May,0
629,629,15912,10660,20,0,15,0,5,0,20,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,June,14
630,630,15912,10660,20,0,15,0,5,0,20,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,July,0
631,631,15912,10660,20,0,15,0,5,0,20,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,August,0
632,632,15912,10660,20,0,15,0,5,0,20,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,September,0
633,633,15912,10660,20,0,15,0,5,0,20,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,October,0
634,634,15912,10660,20,0,15,0,5,0,20,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,Novermber,0
635,635,15912,10660,20,0,15,0,5,0,20,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,December,0
636,636,15917,8119,23,0,1,0,5,0,23,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,January,0
637,637,15917,8119,23,0,1,0,5,0,23,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,February,0
638,638,15917,8119,23,0,1,0,5,0,23,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,March,1
639,639,15917,8119,23,0,1,0,5,0,23,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,April,0
640,640,15917,8119,23,0,1,0,5,0,23,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,May,0
641,641,15917,8119,23,0,1,0,5,0,23,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,June,0
642,642,15917,8119,23,0,1,0,5,0,23,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,July,0
643,643,15917,8119,23,0,1,0,5,0,23,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,August,0
644,644,15917,8119,23,0,1,0,5,0,23,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,September,0
645,645,15917,8119,23,0,1,0,5,0,23,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,October,0
646,646,15917,8119,23,0,1,0,5,0,23,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,Novermber,0
647,647,15917,8119,23,0,1,0,5,0,23,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,December,0
648,648,15027,6450,215,2000,1948,205,6,1232,983,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,January,220
649,649,15027,6450,215,2000,1948,205,6,1232,983,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,February,201
650,650,15027,6450,215,2000,1948,205,6,1232,983,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,March,79
651,651,15027,6450,215,2000,1948,205,6,1232,983,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,April,0
652,652,15027,6450,215,2000,1948,205,6,1232,983,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,May,156
653,653,15027,6450,215,2000,1948,205,6,1232,983,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,June,183
654,654,15027,6450,215,2000,1948,205,6,1232,983,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,July,485
655,655,15027,6450,215,2000,1948,205,6,1232,983,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,August,62
656,656,15027,6450,215,2000,1948,205,6,1232,983,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,September,217
657,657,15027,6450,215,2000,1948,205,6,1232,983,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,October,18
658,658,15027,6450,215,2000,1948,205,6,1232,983,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,Novermber,245
659,659,15027,6450,215,2000,1948,205,6,1232,983,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,December,82
660,660,150277,4110,137,300,263,36,5,182,255,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,January,9
661,661,150277,4110,137,300,263,36,5,182,255,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,February,6
662,662,150277,4110,137,300,263,36,5,182,255,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,March,25
663,663,150277,4110,137,300,263,36,5,182,255,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,April,5
664,664,150277,4110,137,300,263,36,5,182,255,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,May,2
665,665,150277,4110,137,300,263,36,5,182,255,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,June,3
666,666,150277,4110,137,300,263,36,5,182,255,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,July,49
667,667,150277,4110,137,300,263,36,5,182,255,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,August,69
668,668,150277,4110,137,300,263,36,5,182,255,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,September,33
669,669,150277,4110,137,300,263,36,5,182,255,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,October,22
670,670,150277,4110,137,300,263,36,5,182,255,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,Novermber,9
671,671,150277,4110,137,300,263,36,5,182,255,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,December,31
672,672,15028,30229,117,400,1265,51,6,308,209,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,January,232
673,673,15028,30229,117,400,1265,51,6,308,209,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,February,82
674,674,15028,30229,117,400,1265,51,6,308,209,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,March,127
675,675,15028,30229,117,400,1265,51,6,308,209,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,April,215
676,676,15028,30229,117,400,1265,51,6,308,209,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,May,185
677,677,15028,30229,117,400,1265,51,6,308,209,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,June,60
678,678,15028,30229,117,400,1265,51,6,308,209,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,July,73
679,679,15028,30229,117,400,1265,51,6,308,209,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,August,49
680,680,15028,30229,117,400,1265,51,6,308,209,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,September,119
681,681,15028,30229,117,400,1265,51,6,308,209,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,October,7
682,682,15028,30229,117,400,1265,51,6,308,209,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,Novermber,9
683,683,15028,30229,117,400,1265,51,6,308,209,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,December,107
684,684,150288,3404,92,300,129,7,5,37,355,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,January,20
685,685,150288,3404,92,300,129,7,5,37,355,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,February,49
686,686,150288,3404,92,300,129,7,5,37,355,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,March,0
687,687,150288,3404,92,300,129,7,5,37,355,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,April,0
688,688,150288,3404,92,300,129,7,5,37,355,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,May,8
689,689,150288,3404,92,300,129,7,5,37,355,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,June,9
690,690,150288,3404,92,300,129,7,5,37,355,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,July,1
691,691,150288,3404,92,300,129,7,5,37,355,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,August,26
692,692,150288,3404,92,300,129,7,5,37,355,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,September,15
693,693,150288,3404,92,300,129,7,5,37,355,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,October,-5
694,694,150288,3404,92,300,129,7,5,37,355,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,Novermber,0
695,695,150288,3404,92,300,129,7,5,37,355,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,December,6
696,696,15007,-42,-2,1000,1426,122,6,734,190,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,January,155
697,697,15007,-42,-2,1000,1426,122,6,734,190,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,February,202
698,698,15007,-42,-2,1000,1426,122,6,734,190,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,March,161
699,699,15007,-42,-2,1000,1426,122,6,734,190,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,April,-9
700,700,15007,-42,-2,1000,1426,122,6,734,190,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,May,68
701,701,15007,-42,-2,1000,1426,122,6,734,190,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,June,85
702,702,15007,-42,-2,1000,1426,122,6,734,190,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,July,222
703,703,15007,-42,-2,1000,1426,122,6,734,190,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,August,77
704,704,15007,-42,-2,1000,1426,122,6,734,190,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,September,212
705,705,15007,-42,-2,1000,1426,122,6,734,190,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,October,55
706,706,15007,-42,-2,1000,1426,122,6,734,190,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,Novermber,46
707,707,15007,-42,-2,1000,1426,122,6,734,190,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,December,152
708,708,15008,6263,189,150,381,27,5,137,202,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,January,63
709,709,15008,6263,189,150,381,27,5,137,202,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,February,86
710,710,15008,6263,189,150,381,27,5,137,202,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,March,56
711,711,15008,6263,189,150,381,27,5,137,202,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,April,0
712,712,15008,6263,189,150,381,27,5,137,202,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,May,7
713,713,15008,6263,189,150,381,27,5,137,202,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,June,3
714,714,15008,6263,189,150,381,27,5,137,202,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,July,25
715,715,15008,6263,189,150,381,27,5,137,202,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,August,22
716,716,15008,6263,189,150,381,27,5,137,202,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,September,60
717,717,15008,6263,189,150,381,27,5,137,202,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,October,6
718,718,15008,6263,189,150,381,27,5,137,202,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,Novermber,24
719,719,15008,6263,189,150,381,27,5,137,202,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,December,29
720,720,150077,1890,90,450,337,42,5,212,328,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,January,14
721,721,150077,1890,90,450,337,42,5,212,328,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,February,17
722,722,150077,1890,90,450,337,42,5,212,328,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,March,43
723,723,150077,1890,90,450,337,42,5,212,328,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,April,0
724,724,150077,1890,90,450,337,42,5,212,328,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,May,26
725,725,150077,1890,90,450,337,42,5,212,328,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,June,2
726,726,150077,1890,90,450,337,42,5,212,328,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,July,24
727,727,150077,1890,90,450,337,42,5,212,328,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,August,77
728,728,150077,1890,90,450,337,42,5,212,328,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,September,32
729,729,150077,1890,90,450,337,42,5,212,328,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,October,43
730,730,150077,1890,90,450,337,42,5,212,328,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,Novermber,36
731,731,150077,1890,90,450,337,42,5,212,328,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,December,23
732,732,150088,7191,217,0,145,9,5,47,170,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,January,1
733,733,150088,7191,217,0,145,9,5,47,170,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,February,44
734,734,150088,7191,217,0,145,9,5,47,170,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,March,2
735,735,150088,7191,217,0,145,9,5,47,170,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,April,27
736,736,150088,7191,217,0,145,9,5,47,170,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,May,6
737,737,150088,7191,217,0,145,9,5,47,170,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,June,0
738,738,150088,7191,217,0,145,9,5,47,170,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,July,22
739,739,150088,7191,217,0,145,9,5,47,170,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,August,10
740,740,150088,7191,217,0,145,9,5,47,170,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,September,14
741,741,150088,7191,217,0,145,9,5,47,170,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,October,0
742,742,150088,7191,217,0,145,9,5,47,170,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,Novermber,1
743,743,150088,7191,217,0,145,9,5,47,170,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,December,18
744,744,150099,2734,63,0,64,3,5,13,50,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,January,24
745,745,150099,2734,63,0,64,3,5,13,50,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,February,-4
746,746,150099,2734,63,0,64,3,5,13,50,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,March,0
747,747,150099,2734,63,0,64,3,5,13,50,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,April,0
748,748,150099,2734,63,0,64,3,5,13,50,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,May,2
749,749,150099,2734,63,0,64,3,5,13,50,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,June,27
750,750,150099,2734,63,0,64,3,5,13,50,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,July,11
751,751,150099,2734,63,0,64,3,5,13,50,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,August,0
752,752,150099,2734,63,0,64,3,5,13,50,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,September,1
753,753,150099,2734,63,0,64,3,5,13,50,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,October,1
754,754,150099,2734,63,0,64,3,5,13,50,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,Novermber,0
755,755,150099,2734,63,0,64,3,5,13,50,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,December,2
756,756,15009,29816,687,0,197,18,5,89,598,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,January,21
757,757,15009,29816,687,0,197,18,5,89,598,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,February,10
758,758,15009,29816,687,0,197,18,5,89,598,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,March,32
759,759,15009,29816,687,0,197,18,5,89,598,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,April,10
760,760,15009,29816,687,0,197,18,5,89,598,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,May,7
761,761,15009,29816,687,0,197,18,5,89,598,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,June,9
762,762,15009,29816,687,0,197,18,5,89,598,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,July,19
763,763,15009,29816,687,0,197,18,5,89,598,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,August,17
764,764,15009,29816,687,0,197,18,5,89,598,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,September,12
765,765,15009,29816,687,0,197,18,5,89,598,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,October,9
766,766,15009,29816,687,0,197,18,5,89,598,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,Novermber,32
767,767,15009,29816,687,0,197,18,5,89,598,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,December,19
768,768,15061,28,1,900,919,70,5,351,438,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,January,119
769,769,15061,28,1,900,919,70,5,351,438,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,February,82
770,770,15061,28,1,900,919,70,5,351,438,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,March,68
771,771,15061,28,1,900,919,70,5,351,438,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,April,21
772,772,15061,28,1,900,919,70,5,351,438,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,May,97
773,773,15061,28,1,900,919,70,5,351,438,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,June,125
774,774,15061,28,1,900,919,70,5,351,438,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,July,121
775,775,15061,28,1,900,919,70,5,351,438,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,August,62
776,776,15061,28,1,900,919,70,5,351,438,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,September,39
777,777,15061,28,1,900,919,70,5,351,438,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,October,10
778,778,15061,28,1,900,919,70,5,351,438,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,Novermber,119
779,779,15061,28,1,900,919,70,5,351,438,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,December,56
780,780,15062,1876,67,200,268,23,5,115,152,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,January,27
781,781,15062,1876,67,200,268,23,5,115,152,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,February,10
782,782,15062,1876,67,200,268,23,5,115,152,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,March,13
783,783,15062,1876,67,200,268,23,5,115,152,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,April,18
784,784,15062,1876,67,200,268,23,5,115,152,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,May,38
785,785,15062,1876,67,200,268,23,5,115,152,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,June,33
